route,from_stop,to_stop,hour,traffic_level,travel_time
Green Dhaka (Return),Uttara Sector 12,Airport,22,LOW,6
Green Dhaka (Return),Uttara Sector 12,Airport,22,LOW,6
Green Dhaka (Return),Uttara Sector 12,Airport,22,LOW,8
Green Dhaka (Return),Uttara Sector 12,Airport,22,LOW,7
Green Dhaka (Return),Uttara Sector 12,Airport,23,LOW,5
Green Dhaka (Return),Uttara Sector 12,Airport,23,LOW,4
Green Dhaka (Return),Uttara Sector 12,Airport,23,LOW,4
Green Dhaka (Return),Uttara Sector 12,Airport,23,LOW,4
Green Dhaka (Return),Uttara Sector 12,Airport,23,LOW,5
Projapati (Return),Dhanmondi 32,Mohammadpur,6,LOW,6
Projapati (Return),Dhanmondi 32,Mohammadpur,6,LOW,5
Projapati (Return),Dhanmondi 32,Mohammadpur,6,LOW,4
Projapati (Return),Dhanmondi 32,Mohammadpur,6,LOW,4
Projapati (Return),Dhanmondi 32,Mohammadpur,6,LOW,7
Projapati (Return),Dhanmondi 32,Mohammadpur,7,HIGH,8
Projapati (Return),Dhanmondi 32,Mohammadpur,7,HIGH,9
Projapati (Return),Dhanmondi 32,Mohammadpur,7,HIGH,9
Projapati (Return),Dhanmondi 32,Mohammadpur,7,HIGH,8
Projapati (Return),Dhanmondi 32,Mohammadpur,7,HIGH,10
Projapati (Return),Dhanmondi 32,Mohammadpur,8,HIGH,11
Projapati (Return),Dhanmondi 32,Mohammadpur,8,HIGH,10
Projapati (Return),Dhanmondi 32,Mohammadpur,8,HIGH,7
Projapati (Return),Dhanmondi 32,Mohammadpur,8,HIGH,8
Projapati (Return),Dhanmondi 32,Mohammadpur,8,HIGH,8
Projapati (Return),Dhanmondi 32,Mohammadpur,9,HIGH,8
Projapati (Return),Dhanmondi 32,Mohammadpur,9,HIGH,11
Projapati (Return),Dhanmondi 32,Mohammadpur,9,HIGH,10
Projapati (Return),Dhanmondi 32,Mohammadpur,9,HIGH,11
Projapati (Return),Dhanmondi 32,Mohammadpur,9,HIGH,11
Projapati (Return),Dhanmondi 32,Mohammadpur,10,HIGH,12
Projapati (Return),Dhanmondi 32,Mohammadpur,10,HIGH,8
Projapati (Return),Dhanmondi 32,Mohammadpur,10,HIGH,8
Projapati (Return),Dhanmondi 32,Mohammadpur,10,HIGH,7
Projapati (Return),Dhanmondi 32,Mohammadpur,10,HIGH,6
Projapati (Return),Dhanmondi 32,Mohammadpur,11,MEDIUM,6
Projapati (Return),Dhanmondi 32,Mohammadpur,11,MEDIUM,4
Projapati (Return),Dhanmondi 32,Mohammadpur,11,MEDIUM,7
Projapati (Return),Dhanmondi 32,Mohammadpur,11,MEDIUM,8
Projapati (Return),Dhanmondi 32,Mohammadpur,11,MEDIUM,6
Projapati (Return),Dhanmondi 32,Mohammadpur,12,MEDIUM,8
Projapati (Return),Dhanmondi 32,Mohammadpur,12,MEDIUM,4
Projapati (Return),Dhanmondi 32,Mohammadpur,12,MEDIUM,4
Projapati (Return),Dhanmondi 32,Mohammadpur,12,MEDIUM,4
Projapati (Return),Dhanmondi 32,Mohammadpur,12,MEDIUM,7
Projapati (Return),Dhanmondi 32,Mohammadpur,13,MEDIUM,4
Projapati (Return),Dhanmondi 32,Mohammadpur,13,MEDIUM,8
Projapati (Return),Dhanmondi 32,Mohammadpur,13,MEDIUM,8
Projapati (Return),Dhanmondi 32,Mohammadpur,13,MEDIUM,6
Projapati (Return),Dhanmondi 32,Mohammadpur,13,MEDIUM,7
Projapati (Return),Dhanmondi 32,Mohammadpur,14,MEDIUM,8
Projapati (Return),Dhanmondi 32,Mohammadpur,14,MEDIUM,7
Projapati (Return),Dhanmondi 32,Mohammadpur,14,MEDIUM,7
Projapati (Return),Dhanmondi 32,Mohammadpur,14,MEDIUM,4
Projapati (Return),Dhanmondi 32,Mohammadpur,14,MEDIUM,8
Projapati (Return),Dhanmondi 32,Mohammadpur,15,MEDIUM,5
Projapati (Return),Dhanmondi 32,Mohammadpur,15,MEDIUM,7
Projapati (Return),Dhanmondi 32,Mohammadpur,15,MEDIUM,7
Projapati (Return),Dhanmondi 32,Mohammadpur,15,MEDIUM,5
Projapati (Return),Dhanmondi 32,Mohammadpur,15,MEDIUM,8
Projapati (Return),Dhanmondi 32,Mohammadpur,16,MEDIUM,8
Projapati (Return),Dhanmondi 32,Mohammadpur,16,MEDIUM,6
Projapati (Return),Dhanmondi 32,Mohammadpur,16,MEDIUM,4
Projapati (Return),Dhanmondi 32,Mohammadpur,16,MEDIUM,7
Projapati (Return),Dhanmondi 32,Mohammadpur,16,MEDIUM,4
Projapati (Return),Dhanmondi 32,Mohammadpur,17,HIGH,10
Projapati (Return),Dhanmondi 32,Mohammadpur,17,HIGH,7
Projapati (Return),Dhanmondi 32,Mohammadpur,17,HIGH,8
Projapati (Return),Dhanmondi 32,Mohammadpur,17,HIGH,6
Projapati (Return),Dhanmondi 32,Mohammadpur,17,HIGH,9
Projapati (Return),Dhanmondi 32,Mohammadpur,18,HIGH,8
Projapati (Return),Dhanmondi 32,Mohammadpur,18,HIGH,6
Projapati (Return),Dhanmondi 32,Mohammadpur,18,HIGH,10
Projapati (Return),Dhanmondi 32,Mohammadpur,18,HIGH,6
Projapati (Return),Dhanmondi 32,Mohammadpur,18,HIGH,11
Projapati (Return),Dhanmondi 32,Mohammadpur,19,HIGH,10
Projapati (Return),Dhanmondi 32,Mohammadpur,19,HIGH,6
Projapati (Return),Dhanmondi 32,Mohammadpur,19,HIGH,9
Projapati (Return),Dhanmondi 32,Mohammadpur,19,HIGH,8
Projapati (Return),Dhanmondi 32,Mohammadpur,19,HIGH,8
Projapati (Return),Dhanmondi 32,Mohammadpur,20,HIGH,9
Projapati (Return),Dhanmondi 32,Mohammadpur,20,HIGH,10
Projapati (Return),Dhanmondi 32,Mohammadpur,20,HIGH,11
Projapati (Return),Dhanmondi 32,Mohammadpur,20,HIGH,8
Projapati (Return),Dhanmondi 32,Mohammadpur,20,HIGH,10
Projapati (Return),Dhanmondi 32,Mohammadpur,21,LOW,4
Projapati (Return),Dhanmondi 32,Mohammadpur,21,LOW,4
Projapati (Return),Dhanmondi 32,Mohammadpur,21,LOW,6
Projapati (Return),Dhanmondi 32,Mohammadpur,21,LOW,4
Projapati (Return),Dhanmondi 32,Mohammadpur,21,LOW,4
Projapati (Return),Dhanmondi 32,Mohammadpur,22,LOW,6
Projapati (Return),Dhanmondi 32,Mohammadpur,22,LOW,5
Projapati (Return),Dhanmondi 32,Mohammadpur,22,LOW,4
Projapati (Return),Dhanmondi 32,Mohammadpur,22,LOW,7
Projapati (Return),Dhanmondi 32,Mohammadpur,22,LOW,6
Projapati (Return),Dhanmondi 32,Mohammadpur,23,LOW,4
Projapati (Return),Dhanmondi 32,Mohammadpur,23,LOW,4
Projapati (Return),Dhanmondi 32,Mohammadpur,23,LOW,6
Projapati (Return),Dhanmondi 32,Mohammadpur,23,LOW,7
Projapati (Return),Dhanmondi 32,Mohammadpur,23,LOW,7
Projapati (Return),Science Lab,Dhanmondi 32,6,LOW,4
Projapati (Return),Science Lab,Dhanmondi 32,6,LOW,8
Projapati (Return),Science Lab,Dhanmondi 32,6,LOW,6
Projapati (Return),Science Lab,Dhanmondi 32,6,LOW,6
Projapati (Return),Science Lab,Dhanmondi 32,6,LOW,8
Projapati (Return),Science Lab,Dhanmondi 32,7,HIGH,10
Projapati (Return),Science Lab,Dhanmondi 32,7,HIGH,11
Projapati (Return),Science Lab,Dhanmondi 32,7,HIGH,8
Projapati (Return),Science Lab,Dhanmondi 32,7,HIGH,11
Projapati (Return),Science Lab,Dhanmondi 32,7,HIGH,12
Projapati (Return),Science Lab,Dhanmondi 32,8,HIGH,10
Projapati (Return),Science Lab,Dhanmondi 32,8,HIGH,11
Projapati (Return),Science Lab,Dhanmondi 32,8,HIGH,13
Projapati (Return),Science Lab,Dhanmondi 32,8,HIGH,9
Projapati (Return),Science Lab,Dhanmondi 32,8,HIGH,11
Projapati (Return),Science Lab,Dhanmondi 32,9,HIGH,10
Projapati (Return),Science Lab,Dhanmondi 32,9,HIGH,10
Projapati (Return),Science Lab,Dhanmondi 32,9,HIGH,9
Projapati (Return),Science Lab,Dhanmondi 32,9,HIGH,11
Projapati (Return),Science Lab,Dhanmondi 32,9,HIGH,12
Projapati (Return),Science Lab,Dhanmondi 32,10,HIGH,10
Projapati (Return),Science Lab,Dhanmondi 32,10,HIGH,12
Projapati (Return),Science Lab,Dhanmondi 32,10,HIGH,10
Projapati (Return),Science Lab,Dhanmondi 32,10,HIGH,13
Projapati (Return),Science Lab,Dhanmondi 32,10,HIGH,11
Projapati (Return),Science Lab,Dhanmondi 32,11,MEDIUM,9
Projapati (Return),Science Lab,Dhanmondi 32,11,MEDIUM,5
Projapati (Return),Science Lab,Dhanmondi 32,11,MEDIUM,8
Projapati (Return),Science Lab,Dhanmondi 32,11,MEDIUM,8
Projapati (Return),Science Lab,Dhanmondi 32,11,MEDIUM,7
Projapati (Return),Science Lab,Dhanmondi 32,12,MEDIUM,8
Projapati (Return),Science Lab,Dhanmondi 32,12,MEDIUM,8
Projapati (Return),Science Lab,Dhanmondi 32,12,MEDIUM,7
Projapati (Return),Science Lab,Dhanmondi 32,12,MEDIUM,9
Projapati (Return),Science Lab,Dhanmondi 32,12,MEDIUM,9
Projapati (Return),Science Lab,Dhanmondi 32,13,MEDIUM,7
Projapati (Return),Science Lab,Dhanmondi 32,13,MEDIUM,5
Projapati (Return),Science Lab,Dhanmondi 32,13,MEDIUM,8
Projapati (Return),Science Lab,Dhanmondi 32,13,MEDIUM,5
Projapati (Return),Science Lab,Dhanmondi 32,13,MEDIUM,6
Projapati (Return),Science Lab,Dhanmondi 32,14,MEDIUM,8
Projapati (Return),Science Lab,Dhanmondi 32,14,MEDIUM,7
Projapati (Return),Science Lab,Dhanmondi 32,14,MEDIUM,5
Projapati (Return),Science Lab,Dhanmondi 32,14,MEDIUM,8
Projapati (Return),Science Lab,Dhanmondi 32,14,MEDIUM,6
Projapati (Return),Science Lab,Dhanmondi 32,15,MEDIUM,7
Projapati (Return),Science Lab,Dhanmondi 32,15,MEDIUM,7
Projapati (Return),Science Lab,Dhanmondi 32,15,MEDIUM,5
Projapati (Return),Science Lab,Dhanmondi 32,15,MEDIUM,5
Projapati (Return),Science Lab,Dhanmondi 32,15,MEDIUM,9
Projapati (Return),Science Lab,Dhanmondi 32,16,MEDIUM,6
Projapati (Return),Science Lab,Dhanmondi 32,16,MEDIUM,9
Projapati (Return),Science Lab,Dhanmondi 32,16,MEDIUM,5
Projapati (Return),Science Lab,Dhanmondi 32,16,MEDIUM,8
Projapati (Return),Science Lab,Dhanmondi 32,16,MEDIUM,8
Projapati (Return),Science Lab,Dhanmondi 32,17,HIGH,11
Projapati (Return),Science Lab,Dhanmondi 32,17,HIGH,13
Projapati (Return),Science Lab,Dhanmondi 32,17,HIGH,8
Projapati (Return),Science Lab,Dhanmondi 32,17,HIGH,9
Projapati (Return),Science Lab,Dhanmondi 32,17,HIGH,9
Projapati (Return),Science Lab,Dhanmondi 32,18,HIGH,9
Projapati (Return),Science Lab,Dhanmondi 32,18,HIGH,11
Projapati (Return),Science Lab,Dhanmondi 32,18,HIGH,14
Projapati (Return),Science Lab,Dhanmondi 32,18,HIGH,10
Projapati (Return),Science Lab,Dhanmondi 32,18,HIGH,9
Projapati (Return),Science Lab,Dhanmondi 32,19,HIGH,12
Projapati (Return),Science Lab,Dhanmondi 32,19,HIGH,9
Projapati (Return),Science Lab,Dhanmondi 32,19,HIGH,11
Projapati (Return),Science Lab,Dhanmondi 32,19,HIGH,11
Projapati (Return),Science Lab,Dhanmondi 32,19,HIGH,13
Projapati (Return),Science Lab,Dhanmondi 32,20,HIGH,10
Projapati (Return),Science Lab,Dhanmondi 32,20,HIGH,13
Projapati (Return),Science Lab,Dhanmondi 32,20,HIGH,9
Projapati (Return),Science Lab,Dhanmondi 32,20,HIGH,13
Projapati (Return),Science Lab,Dhanmondi 32,20,HIGH,8
Projapati (Return),Science Lab,Dhanmondi 32,21,LOW,6
Projapati (Return),Science Lab,Dhanmondi 32,21,LOW,8
Projapati (Return),Science Lab,Dhanmondi 32,21,LOW,7
Projapati (Return),Science Lab,Dhanmondi 32,21,LOW,7
Projapati (Return),Science Lab,Dhanmondi 32,21,LOW,5
Projapati (Return),Science Lab,Dhanmondi 32,22,LOW,7
Projapati (Return),Science Lab,Dhanmondi 32,22,LOW,6
Projapati (Return),Science Lab,Dhanmondi 32,22,LOW,8
Projapati (Return),Science Lab,Dhanmondi 32,22,LOW,4
Projapati (Return),Science Lab,Dhanmondi 32,22,LOW,8
Projapati (Return),Science Lab,Dhanmondi 32,23,LOW,7
Projapati (Return),Science Lab,Dhanmondi 32,23,LOW,8
Projapati (Return),Science Lab,Dhanmondi 32,23,LOW,6
Projapati (Return),Science Lab,Dhanmondi 32,23,LOW,7
Projapati (Return),Science Lab,Dhanmondi 32,23,LOW,4
Projapati (Return),Shahbag,Science Lab,6,LOW,6
Projapati (Return),Shahbag,Science Lab,6,LOW,4
Projapati (Return),Shahbag,Science Lab,6,LOW,8
Projapati (Return),Shahbag,Science Lab,6,LOW,7
Projapati (Return),Shahbag,Science Lab,6,LOW,4
Projapati (Return),Shahbag,Science Lab,7,HIGH,12
Projapati (Return),Shahbag,Science Lab,7,HIGH,8
Projapati (Return),Shahbag,Science Lab,7,HIGH,13
Projapati (Return),Shahbag,Science Lab,7,HIGH,10
Projapati (Return),Shahbag,Science Lab,7,HIGH,11
Projapati (Return),Shahbag,Science Lab,8,HIGH,10
Projapati (Return),Shahbag,Science Lab,8,HIGH,13
Projapati (Return),Shahbag,Science Lab,8,HIGH,12
Projapati (Return),Shahbag,Science Lab,8,HIGH,8
Projapati (Return),Shahbag,Science Lab,8,HIGH,12
Projapati (Return),Shahbag,Science Lab,9,HIGH,9
Projapati (Return),Shahbag,Science Lab,9,HIGH,12
Projapati (Return),Shahbag,Science Lab,9,HIGH,12
Projapati (Return),Shahbag,Science Lab,9,HIGH,12
Projapati (Return),Shahbag,Science Lab,9,HIGH,11
Projapati (Return),Shahbag,Science Lab,10,HIGH,13
Projapati (Return),Shahbag,Science Lab,10,HIGH,10
Projapati (Return),Shahbag,Science Lab,10,HIGH,9
Projapati (Return),Shahbag,Science Lab,10,HIGH,9
Projapati (Return),Shahbag,Science Lab,10,HIGH,10
Projapati (Return),Shahbag,Science Lab,11,MEDIUM,7
Projapati (Return),Shahbag,Science Lab,11,MEDIUM,8
Projapati (Return),Shahbag,Science Lab,11,MEDIUM,7
Projapati (Return),Shahbag,Science Lab,11,MEDIUM,5
Projapati (Return),Shahbag,Science Lab,11,MEDIUM,5
Projapati (Return),Shahbag,Science Lab,12,MEDIUM,6
Projapati (Return),Shahbag,Science Lab,12,MEDIUM,6
Projapati (Return),Shahbag,Science Lab,12,MEDIUM,7
Projapati (Return),Shahbag,Science Lab,12,MEDIUM,7
Projapati (Return),Shahbag,Science Lab,12,MEDIUM,8
Projapati (Return),Shahbag,Science Lab,13,MEDIUM,8
Projapati (Return),Shahbag,Science Lab,13,MEDIUM,9
Projapati (Return),Shahbag,Science Lab,13,MEDIUM,7
Projapati (Return),Shahbag,Science Lab,13,MEDIUM,8
Projapati (Return),Shahbag,Science Lab,13,MEDIUM,7
Projapati (Return),Shahbag,Science Lab,14,MEDIUM,9
Projapati (Return),Shahbag,Science Lab,14,MEDIUM,9
Projapati (Return),Shahbag,Science Lab,14,MEDIUM,6
Projapati (Return),Shahbag,Science Lab,14,MEDIUM,9
Projapati (Return),Shahbag,Science Lab,14,MEDIUM,7
Projapati (Return),Shahbag,Science Lab,15,MEDIUM,7
Projapati (Return),Shahbag,Science Lab,15,MEDIUM,5
Projapati (Return),Shahbag,Science Lab,15,MEDIUM,9
Projapati (Return),Shahbag,Science Lab,15,MEDIUM,5
Projapati (Return),Shahbag,Science Lab,15,MEDIUM,6
Projapati (Return),Shahbag,Science Lab,16,MEDIUM,7
Projapati (Return),Shahbag,Science Lab,16,MEDIUM,7
Projapati (Return),Shahbag,Science Lab,16,MEDIUM,5
Projapati (Return),Shahbag,Science Lab,16,MEDIUM,8
Projapati (Return),Shahbag,Science Lab,16,MEDIUM,5
Projapati (Return),Shahbag,Science Lab,17,HIGH,12
Projapati (Return),Shahbag,Science Lab,17,HIGH,11
Projapati (Return),Shahbag,Science Lab,17,HIGH,10
Projapati (Return),Shahbag,Science Lab,17,HIGH,10
Projapati (Return),Shahbag,Science Lab,17,HIGH,8
Projapati (Return),Shahbag,Science Lab,18,HIGH,9
Projapati (Return),Shahbag,Science Lab,18,HIGH,12
Projapati (Return),Shahbag,Science Lab,18,HIGH,14
Projapati (Return),Shahbag,Science Lab,18,HIGH,8
Projapati (Return),Shahbag,Science Lab,18,HIGH,11
Projapati (Return),Shahbag,Science Lab,19,HIGH,10
Projapati (Return),Shahbag,Science Lab,19,HIGH,11
Projapati (Return),Shahbag,Science Lab,19,HIGH,11
Projapati (Return),Shahbag,Science Lab,19,HIGH,8
Projapati (Return),Shahbag,Science Lab,19,HIGH,10
Projapati (Return),Shahbag,Science Lab,20,HIGH,13
Projapati (Return),Shahbag,Science Lab,20,HIGH,13
Projapati (Return),Shahbag,Science Lab,20,HIGH,11
Projapati (Return),Shahbag,Science Lab,20,HIGH,9
Projapati (Return),Shahbag,Science Lab,20,HIGH,11
Projapati (Return),Shahbag,Science Lab,21,LOW,7
Projapati (Return),Shahbag,Science Lab,21,LOW,4
Projapati (Return),Shahbag,Science Lab,21,LOW,6
Projapati (Return),Shahbag,Science Lab,21,LOW,4
Projapati (Return),Shahbag,Science Lab,21,LOW,5
Projapati (Return),Shahbag,Science Lab,22,LOW,5
Projapati (Return),Shahbag,Science Lab,22,LOW,7
Projapati (Return),Shahbag,Science Lab,22,LOW,8
Projapati (Return),Shahbag,Science Lab,22,LOW,8
Projapati (Return),Shahbag,Science Lab,22,LOW,7
Projapati (Return),Shahbag,Science Lab,23,LOW,5
Projapati (Return),Shahbag,Science Lab,23,LOW,4
Projapati (Return),Shahbag,Science Lab,23,LOW,7
Projapati (Return),Shahbag,Science Lab,23,LOW,8
Projapati (Return),Shahbag,Science Lab,23,LOW,5
Projapati (Return),Paltan,Shahbag,6,LOW,6
Projapati (Return),Paltan,Shahbag,6,LOW,9
Projapati (Return),Paltan,Shahbag,6,LOW,8
Projapati (Return),Paltan,Shahbag,6,LOW,8
Projapati (Return),Paltan,Shahbag,6,LOW,9
Projapati (Return),Paltan,Shahbag,7,HIGH,17
Projapati (Return),Paltan,Shahbag,7,HIGH,11
Projapati (Return),Paltan,Shahbag,7,HIGH,14
Projapati (Return),Paltan,Shahbag,7,HIGH,13
Projapati (Return),Paltan,Shahbag,7,HIGH,16
Projapati (Return),Paltan,Shahbag,8,HIGH,13
Projapati (Return),Paltan,Shahbag,8,HIGH,15
Projapati (Return),Paltan,Shahbag,8,HIGH,13
Projapati (Return),Paltan,Shahbag,8,HIGH,15
Projapati (Return),Paltan,Shahbag,8,HIGH,14
Projapati (Return),Paltan,Shahbag,9,HIGH,13
Projapati (Return),Paltan,Shahbag,9,HIGH,15
Projapati (Return),Paltan,Shahbag,9,HIGH,10
Projapati (Return),Paltan,Shahbag,9,HIGH,16
Projapati (Return),Paltan,Shahbag,9,HIGH,12
Projapati (Return),Paltan,Shahbag,10,HIGH,16
Projapati (Return),Paltan,Shahbag,10,HIGH,14
Projapati (Return),Paltan,Shahbag,10,HIGH,11
Projapati (Return),Paltan,Shahbag,10,HIGH,16
Projapati (Return),Paltan,Shahbag,10,HIGH,13
Projapati (Return),Paltan,Shahbag,11,MEDIUM,11
Projapati (Return),Paltan,Shahbag,11,MEDIUM,8
Projapati (Return),Paltan,Shahbag,11,MEDIUM,10
Projapati (Return),Paltan,Shahbag,11,MEDIUM,11
Projapati (Return),Paltan,Shahbag,11,MEDIUM,11
Projapati (Return),Paltan,Shahbag,12,MEDIUM,10
Projapati (Return),Paltan,Shahbag,12,MEDIUM,11
Projapati (Return),Paltan,Shahbag,12,MEDIUM,10
Projapati (Return),Paltan,Shahbag,12,MEDIUM,8
Projapati (Return),Paltan,Shahbag,12,MEDIUM,8
Projapati (Return),Paltan,Shahbag,13,MEDIUM,12
Projapati (Return),Paltan,Shahbag,13,MEDIUM,12
Projapati (Return),Paltan,Shahbag,13,MEDIUM,12
Projapati (Return),Paltan,Shahbag,13,MEDIUM,8
Projapati (Return),Paltan,Shahbag,13,MEDIUM,11
Projapati (Return),Paltan,Shahbag,14,MEDIUM,11
Projapati (Return),Paltan,Shahbag,14,MEDIUM,11
Projapati (Return),Paltan,Shahbag,14,MEDIUM,9
Projapati (Return),Paltan,Shahbag,14,MEDIUM,12
Projapati (Return),Paltan,Shahbag,14,MEDIUM,12
Projapati (Return),Paltan,Shahbag,15,MEDIUM,12
Projapati (Return),Paltan,Shahbag,15,MEDIUM,9
Projapati (Return),Paltan,Shahbag,15,MEDIUM,12
Projapati (Return),Paltan,Shahbag,15,MEDIUM,8
Projapati (Return),Paltan,Shahbag,15,MEDIUM,12
Projapati (Return),Paltan,Shahbag,16,MEDIUM,10
Projapati (Return),Paltan,Shahbag,16,MEDIUM,9
Projapati (Return),Paltan,Shahbag,16,MEDIUM,10
Projapati (Return),Paltan,Shahbag,16,MEDIUM,12
Projapati (Return),Paltan,Shahbag,16,MEDIUM,10
Projapati (Return),Paltan,Shahbag,17,HIGH,12
Projapati (Return),Paltan,Shahbag,17,HIGH,13
Projapati (Return),Paltan,Shahbag,17,HIGH,13
Projapati (Return),Paltan,Shahbag,17,HIGH,15
Projapati (Return),Paltan,Shahbag,17,HIGH,11
Projapati (Return),Paltan,Shahbag,18,HIGH,16
Projapati (Return),Paltan,Shahbag,18,HIGH,11
Projapati (Return),Paltan,Shahbag,18,HIGH,13
Projapati (Return),Paltan,Shahbag,18,HIGH,11
Projapati (Return),Paltan,Shahbag,18,HIGH,17
Projapati (Return),Paltan,Shahbag,19,HIGH,11
Projapati (Return),Paltan,Shahbag,19,HIGH,15
Projapati (Return),Paltan,Shahbag,19,HIGH,15
Projapati (Return),Paltan,Shahbag,19,HIGH,12
Projapati (Return),Paltan,Shahbag,19,HIGH,12
Projapati (Return),Paltan,Shahbag,20,HIGH,12
Projapati (Return),Paltan,Shahbag,20,HIGH,10
Projapati (Return),Paltan,Shahbag,20,HIGH,12
Projapati (Return),Paltan,Shahbag,20,HIGH,16
Projapati (Return),Paltan,Shahbag,20,HIGH,14
Projapati (Return),Paltan,Shahbag,21,LOW,10
Projapati (Return),Paltan,Shahbag,21,LOW,10
Projapati (Return),Paltan,Shahbag,21,LOW,9
Projapati (Return),Paltan,Shahbag,21,LOW,6
Projapati (Return),Paltan,Shahbag,21,LOW,6
Projapati (Return),Paltan,Shahbag,22,LOW,6
Projapati (Return),Paltan,Shahbag,22,LOW,6
Projapati (Return),Paltan,Shahbag,22,LOW,10
Projapati (Return),Paltan,Shahbag,22,LOW,8
Projapati (Return),Paltan,Shahbag,22,LOW,8
Projapati (Return),Paltan,Shahbag,23,LOW,6
Projapati (Return),Paltan,Shahbag,23,LOW,6
Projapati (Return),Paltan,Shahbag,23,LOW,10
Projapati (Return),Paltan,Shahbag,23,LOW,9
Projapati (Return),Paltan,Shahbag,23,LOW,6
Projapati (Return),Motijheel,Paltan,6,LOW,5
Projapati (Return),Motijheel,Paltan,6,LOW,9
Projapati (Return),Motijheel,Paltan,6,LOW,8
Projapati (Return),Motijheel,Paltan,6,LOW,9
Projapati (Return),Motijheel,Paltan,6,LOW,6
Projapati (Return),Motijheel,Paltan,7,HIGH,9
Projapati (Return),Motijheel,Paltan,7,HIGH,14
Projapati (Return),Motijheel,Paltan,7,HIGH,13
Projapati (Return),Motijheel,Paltan,7,HIGH,12
Projapati (Return),Motijheel,Paltan,7,HIGH,13
Projapati (Return),Motijheel,Paltan,8,HIGH,13
Projapati (Return),Motijheel,Paltan,8,HIGH,14
Projapati (Return),Motijheel,Paltan,8,HIGH,11
Projapati (Return),Motijheel,Paltan,8,HIGH,15
Projapati (Return),Motijheel,Paltan,8,HIGH,10
Projapati (Return),Motijheel,Paltan,9,HIGH,10
Projapati (Return),Motijheel,Paltan,9,HIGH,11
Projapati (Return),Motijheel,Paltan,9,HIGH,14
Projapati (Return),Motijheel,Paltan,9,HIGH,10
Projapati (Return),Motijheel,Paltan,9,HIGH,12
Projapati (Return),Motijheel,Paltan,10,HIGH,11
Projapati (Return),Motijheel,Paltan,10,HIGH,11
Projapati (Return),Motijheel,Paltan,10,HIGH,14
Projapati (Return),Motijheel,Paltan,10,HIGH,13
Projapati (Return),Motijheel,Paltan,10,HIGH,12
Projapati (Return),Motijheel,Paltan,11,MEDIUM,7
Projapati (Return),Motijheel,Paltan,11,MEDIUM,6
Projapati (Return),Motijheel,Paltan,11,MEDIUM,6
Projapati (Return),Motijheel,Paltan,11,MEDIUM,6
Projapati (Return),Motijheel,Paltan,11,MEDIUM,9
Projapati (Return),Motijheel,Paltan,12,MEDIUM,9
Projapati (Return),Motijheel,Paltan,12,MEDIUM,9
Projapati (Return),Motijheel,Paltan,12,MEDIUM,8
Projapati (Return),Motijheel,Paltan,12,MEDIUM,7
Projapati (Return),Motijheel,Paltan,12,MEDIUM,9
Projapati (Return),Motijheel,Paltan,13,MEDIUM,6
Projapati (Return),Motijheel,Paltan,13,MEDIUM,6
Projapati (Return),Motijheel,Paltan,13,MEDIUM,7
Projapati (Return),Motijheel,Paltan,13,MEDIUM,10
Projapati (Return),Motijheel,Paltan,13,MEDIUM,6
Projapati (Return),Motijheel,Paltan,14,MEDIUM,9
Projapati (Return),Motijheel,Paltan,14,MEDIUM,8
Projapati (Return),Motijheel,Paltan,14,MEDIUM,7
Projapati (Return),Motijheel,Paltan,14,MEDIUM,7
Projapati (Return),Motijheel,Paltan,14,MEDIUM,9
Projapati (Return),Motijheel,Paltan,15,MEDIUM,6
Projapati (Return),Motijheel,Paltan,15,MEDIUM,6
Projapati (Return),Motijheel,Paltan,15,MEDIUM,7
Projapati (Return),Motijheel,Paltan,15,MEDIUM,6
Projapati (Return),Motijheel,Paltan,15,MEDIUM,6
Projapati (Return),Motijheel,Paltan,16,MEDIUM,6
Projapati (Return),Motijheel,Paltan,16,MEDIUM,6
Projapati (Return),Motijheel,Paltan,16,MEDIUM,7
Projapati (Return),Motijheel,Paltan,16,MEDIUM,6
Projapati (Return),Motijheel,Paltan,16,MEDIUM,10
Projapati (Return),Motijheel,Paltan,17,HIGH,9
Projapati (Return),Motijheel,Paltan,17,HIGH,13
Projapati (Return),Motijheel,Paltan,17,HIGH,13
Projapati (Return),Motijheel,Paltan,17,HIGH,15
Projapati (Return),Motijheel,Paltan,17,HIGH,15
Projapati (Return),Motijheel,Paltan,18,HIGH,13
Projapati (Return),Motijheel,Paltan,18,HIGH,11
Projapati (Return),Motijheel,Paltan,18,HIGH,15
Projapati (Return),Motijheel,Paltan,18,HIGH,14
Projapati (Return),Motijheel,Paltan,18,HIGH,11
Projapati (Return),Motijheel,Paltan,19,HIGH,14
Projapati (Return),Motijheel,Paltan,19,HIGH,10
Projapati (Return),Motijheel,Paltan,19,HIGH,11
Projapati (Return),Motijheel,Paltan,19,HIGH,14
Projapati (Return),Motijheel,Paltan,19,HIGH,9
Projapati (Return),Motijheel,Paltan,20,HIGH,15
Projapati (Return),Motijheel,Paltan,20,HIGH,11
Projapati (Return),Motijheel,Paltan,20,HIGH,12
Projapati (Return),Motijheel,Paltan,20,HIGH,9
Projapati (Return),Motijheel,Paltan,20,HIGH,12
Projapati (Return),Motijheel,Paltan,21,LOW,8
Projapati (Return),Motijheel,Paltan,21,LOW,6
Projapati (Return),Motijheel,Paltan,21,LOW,6
Projapati (Return),Motijheel,Paltan,21,LOW,6
